code,subdistrict,district,province
671103,เขาค้อ,เขาค้อ,เพชรบูรณ์
671104,ริมสีม่วง,เขาค้อ,เพชรบูรณ์
671105,สะเดาะพง,เขาค้อ,เพชรบูรณ์
671106,หนองแม่นา,เขาค้อ,เพชรบูรณ์
671107,เข็กน้อย,เขาค้อ,เพชรบูรณ์
700101,หน้าเมือง,เมืองราชบุรี,ราชบุรี
700102,เจดีย์หัก,เมืองราชบุรี,ราชบุรี
700103,ดอนตะโก,เมืองราชบุรี,ราชบุรี
700104,หนองกลางนา,เมืองราชบุรี,ราชบุรี
700105,ห้วยไผ่,เมืองราชบุรี,ราชบุรี
700106,คุ้งน้ำวน,เมืองราชบุรี,ราชบุรี
700107,คุ้งกระถิน,เมืองราชบุรี,ราชบุรี
700108,อ่างทอง,เมืองราชบุรี,ราชบุรี
700109,โคกหม้อ,เมืองราชบุรี,ราชบุรี
700110,สามเรือน,เมืองราชบุรี,ราชบุรี
700111,พิกุลทอง,เมืองราชบุรี,ราชบุรี
700112,น้ำพุ,เมืองราชบุรี,ราชบุรี
700113,ดอนแร่,เมืองราชบุรี,ราชบุรี
700114,หินกอง,เมืองราชบุรี,ราชบุรี
700115,เขาแร้ง,เมืองราชบุรี,ราชบุรี
700116,เกาะพลับพลา,เมืองราชบุรี,ราชบุรี
700117,หลุมดิน,เมืองราชบุรี,ราชบุรี
700118,บางป่า,เมืองราชบุรี,ราชบุรี
700119,พงสวาย,เมืองราชบุรี,ราชบุรี
700120,คูบัว,เมืองราชบุรี,ราชบุรี
700121,ท่าราบ,เมืองราชบุรี,ราชบุรี
700122,บ้านไร่,เมืองราชบุรี,ราชบุรี
700201,จอมบึง,จอมบึง,ราชบุรี
700202,ปากช่อง,จอมบึง,ราชบุรี
700203,เบิกไพร,จอมบึง,ราชบุรี
700204,ด่านทับตะโก,จอมบึง,ราชบุรี
700205,แก้มอ้น,จอมบึง,ราชบุรี
700206,รางบัว,จอมบึง,ราชบุรี
700301,สวนผึ้ง,สวนผึ้ง,ราชบุรี
700302,ป่าหวาย,สวนผึ้ง,ราชบุรี
700304,ท่าเคย,สวนผึ้ง,ราชบุรี
700307,ตะนาวศรี,สวนผึ้ง,ราชบุรี
700401,ดำเนินสะดวก,ดำเนินสะดวก,ราชบุรี
700402,ประสาทสิทธิ์,ดำเนินสะดวก,ราชบุรี
700403,ศรีสุราษฎร์,ดำเนินสะดวก,ราชบุรี
700404,ตาหลวง,ดำเนินสะดวก,ราชบุรี
700405,ดอนกรวย,ดำเนินสะดวก,ราชบุรี
700406,ดอนคลัง,ดำเนินสะดวก,ราชบุรี
700407,บัวงาม,ดำเนินสะดวก,ราชบุรี
700408,บ้านไร่,ดำเนินสะดวก,ราชบุรี
700409,แพงพวย,ดำเนินสะดวก,ราชบุรี
700410,สี่หมื่น,ดำเนินสะดวก,ราชบุรี
700411,ท่านัด,ดำเนินสะดวก,ราชบุรี
700412,ขุนพิทักษ์,ดำเนินสะดวก,ราชบุรี
700413,ดอนไผ่,ดำเนินสะดวก,ราชบุรี
700501,บ้านโป่ง,บ้านโป่ง,ราชบุรี
700502,ท่าผา,บ้านโป่ง,ราชบุรี
700503,กรับใหญ่,บ้านโป่ง,ราชบุรี
700504,ปากแรต,บ้านโป่ง,ราชบุรี
700505,หนองกบ,บ้านโป่ง,ราชบุรี
700506,หนองอ้อ,บ้านโป่ง,ราชบุรี
700507,ดอนกระเบื้อง,บ้านโป่ง,ราชบุรี
700508,สวนกล้วย,บ้านโป่ง,ราชบุรี
700509,นครชุมน์,บ้านโป่ง,ราชบุรี
700510,บ้านม่วง,บ้านโป่ง,ราชบุรี
700511,คุ้งพยอม,บ้านโป่ง,ราชบุรี
700512,หนองปลาหมอ,บ้านโป่ง,ราชบุรี
700513,เขาขลุง,บ้านโป่ง,ราชบุรี
700514,เบิกไพร,บ้านโป่ง,ราชบุรี
700515,ลาดบัวขาว,บ้านโป่ง,ราชบุรี
700601,บางแพ,บางแพ,ราชบุรี
700602,วังเย็น,บางแพ,ราชบุรี
700603,หัวโพ,บางแพ,ราชบุรี
700604,วัดแก้ว,บางแพ,ราชบุรี
700605,ดอนใหญ่,บางแพ,ราชบุรี
700606,ดอนคา,บางแพ,ราชบุรี
700607,โพหัก,บางแพ,ราชบุรี
700701,โพธาราม,โพธาราม,ราชบุรี
700702,ดอนกระเบื้อง,โพธาราม,ราชบุรี
700703,หนองโพ,โพธาราม,ราชบุรี
700704,บ้านเลือก,โพธาราม,ราชบุรี
700705,คลองตาคต,โพธาราม,ราชบุรี
700706,บ้านฆ้อง,โพธาราม,ราชบุรี
700707,บ้านสิงห์,โพธาราม,ราชบุรี
700708,ดอนทราย,โพธาราม,ราชบุรี
700709,เจ็ดเสมียน,โพธาราม,ราชบุรี
700710,คลองข่อย,โพธาราม,ราชบุรี
700711,ชำแระ,โพธาราม,ราชบุรี
700712,สร้อยฟ้า,โพธาราม,ราชบุรี
700713,ท่าชุมพล,โพธาราม,ราชบุรี
700714,บางโตนด,โพธาราม,ราชบุรี
700715,เตาปูน,โพธาราม,ราชบุรี
700716,นางแก้ว,โพธาราม,ราชบุรี
700717,ธรรมเสน,โพธาราม,ราชบุรี
700718,เขาชะงุ้ม,โพธาราม,ราชบุรี
700719,หนองกวาง,โพธาราม,ราชบุรี
